PDB Code,Ligand Name,C-C,C-N,C-O,C-F,C-P,C-S,C-Cl,C-Br,C-I,N-C,N-N,N-O,N-F,N-P,N-S,N-Cl,N-Br,N-I,O-C,O-N,O-O,O-F,O-P,O-S,O-Cl,O-Br,O-I,F-C,F-N,F-O,F-F,F-P,F-S,F-Cl,F-Br,F-I,P-C,P-N,P-O,P-F,P-P,P-S,P-Cl,P-Br,P-I,S-C,S-N,S-O,S-F,S-P,S-S,S-Cl,S-Br,S-I,Cl-C,Cl-N,Cl-O,Cl-F,Cl-P,Cl-S,Cl-Cl,Cl-Br,Cl-I,Br-C,Br-N,Br-O,Br-F,Br-P,Br-S,Br-Cl,Br-Br,Br-I,I-C,I-N,I-O,I-F,I-P,I-S,I-Cl,I-Br,I-I,Total Count,Binding Data
2f7o,2f7o_ligand,2428,681,731,0,0,13,0,0,0,253,71,69,0,0,2,0,0,0,143613,40100,41826,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,178,60,51,0,0,0,0,0,0,206,53,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231451,7.44
1b5j,1b5j_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61633,16260,18443,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96489,7.43
1t32,1t32_ligand,4937,1310,1529,0,0,85,0,0,0,201,52,62,0,0,4,0,0,0,27217,9033,7897,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,140,45,48,0,0,2,0,0,0,291,113,86,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53300,7.42
1ik4,1ik4_ligand,2677,719,688,0,0,30,0,0,0,1374,353,377,0,0,18,0,0,0,67824,18373,18184,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,1239,318,300,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113152,7.41
1b55,1b55_ligand,1438,427,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24971,6615,6805,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,1047,289,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42454,7.4
1drj,1drj_ligand,1162,351,376,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15657,4477,4973,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27049,7.4
1k1m,1k1m_ligand,3193,897,1125,0,0,90,0,0,0,732,213,252,0,0,20,0,0,0,15516,4229,4915,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,67,80,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31829,7.4
1oar,1oar_ligand,17079,4668,4651,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,49714,12936,14805,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176,899,1010,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109320,7.4
1owh,1owh_ligand,2908,846,913,0,0,74,0,0,0,645,180,193,0,0,14,0,0,0,18851,5091,5609,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,75,90,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36059,7.4
1r6n,1r6n_ligand,6093,1466,1658,0,0,71,0,0,0,454,110,141,0,0,4,0,0,0,4702,1157,1285,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,53,66,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17505,7.4
1y3g,1y3g_ligand,3906,1051,1213,0,0,11,0,0,0,325,85,97,0,0,1,0,0,0,17023,4493,5419,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,71,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34048,7.4
2bpy,2bpy_ligand,5677,1596,1668,0,0,5,0,0,0,1066,293,314,0,0,1,0,0,0,10811,2845,3059,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27413,7.4
2i3h,2i3h_ligand,1401,350,359,0,0,10,0,0,0,100,26,27,0,0,0,0,0,0,24663,6265,6491,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39880,7.4
1b11,1b11_ligand,2134,656,699,0,0,41,0,0,0,280,83,92,0,0,5,0,0,0,6764,1900,1979,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,42,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14917,7.39
1d3p,1d3p_ligand,6309,1653,1910,0,0,123,0,0,0,486,126,148,0,0,9,0,0,0,16240,4407,4659,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,78,88,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36726,7.39
1bxq,1bxq_ligand,6393,1640,2350,0,0,1,0,0,0,628,153,242,0,0,0,0,0,0,44561,11442,15455,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,185,47,62,0,0,0,0,0,0,167,43,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83491,7.38
1qf0,1qf0_ligand,4919,1345,1573,0,0,15,0,0,0,372,100,113,0,0,1,0,0,0,20792,5519,6715,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,126,132,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42190,7.38
1b51,1b51_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58142,15281,17369,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90928,7.37
1cnx,1cnx_ligand,2166,578,517,0,0,13,0,0,0,470,130,114,0,0,2,0,0,0,12180,3131,3328,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,68,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23029,7.37
1fao,1fao_ligand,605,180,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11799,3084,3095,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,439,123,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19650,7.37
1swg,1swg_ligand,7516,1926,2146,0,0,0,0,0,0,1626,396,436,0,0,0,0,0,0,43595,12483,14365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,211,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85824,7.36
1mhw,1mhw_ligand,12027,3381,3781,0,0,377,0,0,0,1866,557,660,0,0,66,0,0,0,56945,14913,17936,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,100,111,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113895,7.35
1qkb,1qkb_ligand,1235,287,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65379,17103,19477,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103986,7.35
1uw6,1uw6_ligand,43742,10986,12539,0,0,600,0,0,0,8861,2169,2418,0,0,120,0,0,0,217962,57097,66586,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424242,7.34
2fgi,2fgi_ligand,8891,2288,2472,0,0,69,0,0,0,2190,571,641,0,0,12,0,0,0,27016,7113,7361,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59019,7.34
2gv6,2gv6_ligand,3390,942,1046,0,0,94,0,0,0,968,263,297,0,0,22,0,0,0,26453,7294,7654,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,31,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48886,7.34
2j2u,2j2u_ligand,2888,802,926,0,0,76,0,0,0,545,157,167,0,0,13,0,0,0,24469,6573,7182,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,47,46,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44519,7.33
1qf1,1qf1_ligand,3887,1069,1251,0,0,15,0,0,0,372,94,112,0,0,1,0,0,0,24160,6427,7798,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,125,131,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45910,7.32
2j7e,2j7e_ligand,5334,1415,1409,0,0,26,0,0,0,914,242,233,0,0,4,0,0,0,67774,17951,18917,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114444,7.32
1o3h,1o3h_ligand,2219,628,778,0,0,72,0,0,0,533,149,181,0,0,13,0,0,0,16210,4432,5133,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30597,7.3
1o3i,1o3i_ligand,2241,635,792,0,0,71,0,0,0,537,152,184,0,0,13,0,0,0,15179,4135,4762,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28926,7.3
1sw1,1sw1_ligand,12155,2887,3424,0,0,0,0,0,0,2148,511,615,0,0,0,0,0,0,37096,9225,11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79236,7.3
2i3i,2i3i_ligand,6434,1597,1589,0,0,34,0,0,0,1342,344,331,0,0,2,0,0,0,15263,3802,4072,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,36,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35136,7.3
1b40,1b40_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25473,6640,7472,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39664,7.28
1hii,1hii_ligand,5235,1463,1594,0,0,14,0,0,0,879,249,273,0,0,4,0,0,0,20266,5235,5982,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,51,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41576,7.28
1kel,1kel_ligand,2232,667,600,0,0,8,0,0,0,405,111,103,0,0,1,0,0,0,1077,320,288,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,138,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6038,7.28
1fdq,1fdq_ligand,8524,2259,2400,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,10973,2890,3302,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30561,7.27
1mrx,1mrx_ligand,5221,1423,1539,0,0,4,0,0,0,601,162,172,0,0,0,0,0,0,14237,3726,3912,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31370,7.26
2f8i,2f8i_ligand,2758,723,897,0,0,16,0,0,0,208,54,63,0,0,2,0,0,0,18335,4542,5368,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33018,7.26
1jet,1jet_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73874,19388,22035,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115460,7.25
2ces,2ces_ligand,4048,1115,1145,0,0,18,0,0,0,902,234,231,0,0,4,0,0,0,63434,16802,17556,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105724,7.25
1g2l,1g2l_ligand,3996,1135,1243,0,0,102,0,0,0,1068,299,333,0,0,25,0,0,0,25740,7051,7700,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49166,7.24
1oyt,1oyt_ligand,4156,1102,1297,0,0,90,0,0,0,690,192,230,0,0,19,0,0,0,43476,11799,12472,0,0,478,0,0,0,152,37,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76237,7.24
1gvx,1gvx_ligand,3813,947,1463,0,0,0,0,0,0,576,139,219,0,0,0,0,0,0,38664,9578,13203,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68761,7.22
1sw2,1sw2_ligand,1236,290,375,0,0,7,0,0,0,247,56,74,0,0,2,0,0,0,6920,1649,2008,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12893,7.22
2er6,2er6_ligand,3435,848,1301,0,0,0,0,0,0,402,96,146,0,0,0,0,0,0,28036,7011,9707,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51006,7.22
1gi4,1gi4_ligand,1995,558,715,0,0,64,0,0,0,678,191,228,0,0,17,0,0,0,25496,7118,8223,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45743,7.19
1me7,1me7_ligand,3958,1235,1396,0,0,88,0,0,0,674,199,233,0,0,12,0,0,0,16769,4503,5078,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,178,53,51,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34626,7.19
1me8,1me8_ligand,1806,530,613,0,0,28,0,0,0,785,235,274,0,0,9,0,0,0,25470,6806,7667,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,172,52,51,0,0,4,0,0,0,128,39,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44953,7.19
2j7h,2j7h_ligand,2955,844,854,0,0,16,0,0,0,924,245,245,0,0,4,0,0,0,74585,19815,20788,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121529,7.19
1g36,1g36_ligand,3076,865,1064,0,0,85,0,0,0,933,262,322,0,0,25,0,0,0,19583,5406,6202,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,40,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38342,7.17
1o2h,1o2h_ligand,2803,777,952,0,0,87,0,0,0,533,153,180,0,0,13,0,0,0,14048,3810,4429,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27998,7.17
1f0u,1f0u_ligand,3247,929,1122,0,0,84,0,0,0,545,151,176,0,0,12,0,0,0,15811,4361,5056,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,37,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31983,7.16
1fch,1fch_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34473,9202,10654,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54577,7.15
1pxn,1pxn_ligand,3016,725,762,0,0,0,0,0,0,1053,263,268,0,0,0,0,0,0,8027,2039,2074,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18585,7.15
1zog,1zog_ligand,3339,879,906,0,0,28,0,0,0,828,222,223,0,0,6,0,0,0,22300,5819,6109,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,99,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41375,7.15
2fqx,2fqx_ligand,2175,580,650,0,0,45,0,0,0,1007,259,312,0,0,22,0,0,0,26040,7047,8090,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46498,7.15
1o3d,1o3d_ligand,2785,760,947,0,0,89,0,0,0,678,192,224,0,0,17,0,0,0,18128,4987,5771,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34867,7.13
2j7d,2j7d_ligand,4846,1309,1304,0,0,22,0,0,0,910,240,226,0,0,4,0,0,0,69727,18338,19398,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116570,7.13
1b05,1b05_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30682,8006,9082,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47880,7.12
1b52,1b52_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21081,5510,6336,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33006,7.12
1nz7,1nz7_ligand,4117,1351,1255,0,0,59,0,0,0,464,154,135,0,0,8,0,0,0,24696,6937,7212,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,39,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46855,7.12
1xd0,1xd0_ligand,6193,1769,1696,0,0,36,0,0,0,376,114,99,0,0,3,0,0,0,26716,7347,7563,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52137,7.12
1b32,1b32_ligand,1213,303,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60312,15828,18017,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96236,7.1
2il2,2il2_ligand,11638,2720,3409,0,0,108,0,0,0,2217,525,677,0,0,18,0,0,0,35928,8967,11038,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,79,101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78016,7.1
1lpg,1lpg_ligand,4192,1309,1368,0,0,116,0,0,0,788,222,248,0,0,18,0,0,0,34754,9596,10458,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63729,7.09
1xpz,1xpz_ligand,2563,692,581,0,0,15,0,0,0,873,242,204,0,0,5,0,0,0,15064,4041,4183,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,68,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28858,7.08
1ydd,1ydd_ligand,794,230,196,0,0,4,0,0,0,854,248,206,0,0,3,0,0,0,13297,3577,3763,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,136,113,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900,7.07
1ui0,1ui0_ligand,1487,451,404,0,0,4,0,0,0,734,215,194,0,0,3,0,0,0,22897,6410,6257,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,261,249,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40619,7.06
1b5i,1b5i_ligand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47077,12388,14028,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73612,7.05
2bq7,2bq7_ligand,3499,1051,1136,0,0,93,0,0,0,383,117,120,0,0,11,0,0,0,31891,8756,9602,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57227,7.05
2jxr,2jxr_ligand,8195,2026,2652,0,0,16,0,0,0,990,245,325,0,0,5,0,0,0,16764,4174,5219,0,0,53,0,0,0,360,82,116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41224,7.05
